OBJID,RA,DEC,IMG_URL,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,RMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS,G-R
587732483809345686,140.1358214,40.64239197,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=140.135821443&dec=40.6423919733,0.0734371,0.11145777,0.83078074,-18.44425011,-19.77889252,-20.3900795,-20.6786747,-21.05986214,10.1539402,5.36621857,0.52340025,1.21E+00,0.36316815,8.18E+13,6.11E-01
588297864721924168,150.6689488,42.44854377,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=150.668948753&dec=42.4485437745,0.0711662,0.01673712,0.98326296,-18.18367195,-20.1536293,-20.95269585,-21.37931824,-21.61282539,10.52203465,9.65380383,0.27595815,-6.12E-01,17.93935013,1.53E+14,7.99E-01
587729226612277323,230.404711,58.02827914,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=230.404710979&dec=58.0282791395,0.0580978,0.01067458,0.94559127,-19.67553329,-20.71647644,-21.14605713,-21.3013649,-21.4682045,10.26788521,7.66778183,0.95038384,-5.38E-01,45.25397873,1.58E+15,4.30E-01
587731512067489943,15.55659963,-0.43715971,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=15.5565996282&dec=-0.437159713868,0.0667301,0.06577127,0.93422872,-19.38986397,-21.01387405,-21.69497108,-21.99272537,-22.26603699,10.77798271,13.38769054,0.28040618,3.51E-01,5.25593996,1.24E+14,6.81E-01
587733197307052145,193.2609823,55.4528667,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=193.260982341&dec=55.4528667043,0.0657389,0.00504031,0.99495971,-19.12188148,-19.93424225,-20.23514938,-20.30740356,-20.41147041,9.77395058,8.59848118,0.61157942,-4.04E-02,25.09933853,2.44E+13,3.01E-01
587728308028768437,168.8999979,1.84190664,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=168.899997934&dec=1.84190664241,0.0751694,0,1,-19.95801735,-21.32364464,-21.94444656,-22.22408104,-22.4924221,10.77129173,10.26422787,0.51244324,-5.51E-01,5.11371422,3.07E+14,6.21E-01
587722982300058037,232.856714,-0.82029735,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=232.85671395&dec=-0.820297353791,0.0697344,0.02632687,0.94084185,-18.79840088,-20.78017426,-21.6411705,-21.99863243,-22.36925316,10.81832123,13.3254528,0.18675277,1.14E-01,39.40856552,9.04E+13,8.61E-01
587733398098804883,217.5454083,50.04282675,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=217.545408249&dec=50.0428267549,0.0638976,0.01666667,0.98333341,-20.42263603,-21.56714821,-22.08128929,-22.2863121,-22.40515137,10.78278732,14.30112171,0.70221746,-1.25E+00,22.81383896,6.10E+14,5.14E-01
587735663162884325,157.9728591,40.26878235,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=157.972859108&dec=40.2687823469,0.0694092,0.01083386,0.93300658,-19.52013206,-20.70400238,-21.27729225,-21.52956009,-21.7360096,10.42567539,7.03325272,0.85146546,8.54E-01,0.21189485,6.57E+14,5.73E-01
588009368014815401,154.584544,59.60890549,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=154.584543984&dec=59.6089054911,0.0723618,0.09416496,0.90583503,-17.83763504,-19.48752213,-20.33407974,-20.7638855,-21.15627289,10.33706474,5.68009472,0.37510446,-5.22E-01,19.58674812,1.37E+14,8.47E-01
587738948823482463,161.9227968,38.78965466,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=161.922796824&dec=38.7896546562,0.0361431,0,0.97183102,-19.30857849,-20.676054,-21.28645134,-21.60211754,-21.76009178,10.49540234,13.1046772,0.56923681,1.01E+00,17.23005486,7.09E+12,6.10E-01
587733081347784791,176.2758825,55.18702825,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=176.275882503&dec=55.1870282541,0.0575106,0.09253809,0.90746206,-18.42943764,-19.64931679,-20.18062019,-20.4044323,-20.62722969,9.98319817,6.53213787,0.39443147,-1.49E-01,1.96855533,3.30E+13,5.31E-01
588016878288503129,122.949032,22.60656498,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=122.949032023&dec=22.6065649831,0.0598394,0.04199968,0.94365323,-18.86006546,-20.39395714,-21.21688843,-21.62582588,-21.98290825,10.66440296,13.18211365,0.32159811,-8.26E-01,39.76963425,1.15E+14,8.23E-01
587733442123268249,241.138374,42.01365461,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=241.138374016&dec=42.0136546149,0.0723011,0.0499826,0.95001739,-18.88229561,-20.36440277,-21.06772804,-21.40317917,-21.73512268,10.51888847,7.16714764,0.32119891,-7.63E-01,34.9976387,1.88E+14,7.03E-01
587738067263029626,112.0240711,43.76675874,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=112.024071135&dec=43.7667587383,0.0681347,0.07759601,0.92240417,-17.44573593,-19.50053406,-20.20676422,-20.53247833,-20.88385773,10.24927139,5.70191288,0.40141732,-1.02E-01,35.93623734,1.16E+13,7.06E-01
587739406767095962,145.1749187,27.91271299,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=145.174918694&dec=27.912712986,0.0661488,0.07509048,0.90556586,-18.97158241,-20.02713585,-20.49365044,-20.69255638,-20.90961838,10.07470131,6.92173576,0.47182414,-1.15E+00,56.07226944,6.57E+14,4.67E-01
587732483279093935,159.4628838,46.89132281,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=159.462883829&dec=46.891322814,0.0624183,0.17323142,0.82676858,-18.94623756,-20.26419067,-20.90443039,-21.21087646,-21.46035004,10.43462086,5.47359037,0.43899384,4.80E-01,12.66135693,1.18E+14,6.40E-01
587741392112386228,151.1555566,28.34144352,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=151.155556578&dec=28.3414435187,0.0514909,0.06391563,0.93608445,-18.78443336,-19.81255722,-20.34449387,-20.60513496,-20.71959114,10.05176067,10.02738857,0.3344228,3.89E-01,-999,-9.99E+02,5.32E-01
587739407863054551,204.7742564,33.81711518,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=204.774256358&dec=33.8171151788,0.0593053,0,1,-19.10397911,-20.16807365,-20.81314278,-21.13483238,-21.38732529,10.25590611,8.69458103,0.81211489,1.29E-01,34.31603241,4.66E+13,6.45E-01
588017977831719081,219.7770216,33.69175654,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=219.777021585&dec=33.6917565355,0.0472835,0.07792509,0.92207491,-18.812006,-19.93320465,-20.37288094,-20.52371788,-20.5807972,9.96099663,11.78209496,0.53749084,-7.53E-01,35.07245255,2.81E+13,4.40E-01
587732482761097351,221.7943776,43.17379624,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=221.794377582&dec=43.1737962394,0.0816804,0.02617545,0.97382456,-19.21808243,-20.34410667,-20.91501999,-21.19506264,-21.46268654,10.37935543,6.87877131,0.33307484,-3.47E-01,17.42165565,9.07E+13,5.71E-01
588023046395789699,120.236979,12.24368145,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=120.236979012&dec=12.243681454,0.0589716,0.07777236,0.92222762,-18.9243927,-20.06123161,-20.55867386,-20.8150425,-20.92724991,10.12238216,7.13171053,0.46056703,-9.70E-01,-999,-9.99E+02,4.97E-01
587736899040510231,247.7352286,24.63789464,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=247.735228563&dec=24.6378946389,0.0589052,0.04253192,0.94145519,-18.76328468,-19.89406586,-20.18992615,-20.29772568,-20.16763878,9.78474522,9.60516834,0.34842709,9.10E-01,0.37640014,1.56E+14,2.96E-01
587728918451454149,229.6164987,56.49399773,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=229.616498662&dec=56.4939977292,0.0686358,0.06903142,0.89081854,-18.94485474,-20.27801895,-20.84656715,-21.09124374,-21.35136032,10.28938389,7.4503479,0.48300782,-1.69E-01,6.59022951,2.42E+13,5.69E-01
587731498651877552,166.5889789,54.88783619,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=166.588978874&dec=54.8878361865,0.0697987,0.11520655,0.85612279,-18.63138199,-19.76426888,-20.22859383,-20.37799644,-20.4736557,9.99099064,5.83450747,0.52970368,-6.96E-01,6.24764776,2.97E+14,4.64E-01
588023239672463533,141.5636455,18.54919809,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=141.563645537&dec=18.5491980949,0.0515779,0.03333334,0.9666667,-19.79351997,-21.25626373,-21.89155197,-22.19449806,-22.33236694,10.85100174,14.62908936,0.97075975,-5.27E-01,-999,-9.99E+02,6.35E-01
587727179250073694,349.0618854,-9.88517993,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=349.061885434&dec=-9.8851799338,0.0824585,0.08014543,0.91985464,-19.82164001,-20.92249489,-21.40172958,-21.59959412,-21.79578209,10.46618557,9.98391533,0.65830749,-5.70E-01,11.36717224,1.71E+14,4.79E-01
587741816237523141,131.5873077,15.2096174,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=131.587307693&dec=15.2096173979,0.0798988,0.06833316,0.93166685,-19.72840309,-20.76178169,-21.26557922,-21.49186134,-21.6815567,10.39717197,7.02384663,0.64303607,-6.03E-01,-999,-9.99E+02,5.04E-01
587737809570627771,122.5805531,52.09502461,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=122.580553071&dec=52.0950246093,0.072338,0,1,-19.8157177,-21.34057999,-22.03851891,-22.36874199,-22.62387657,10.91779518,9.13126278,0.64339507,-2.75E-01,21.51545334,2.05E+14,6.98E-01
587738570855022721,194.5262466,15.9323312,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=194.526246634&dec=15.9323312035,0.0754738,0.02729942,0.91561645,-18.63551903,-19.96684074,-20.62583542,-20.92844391,-21.11647797,10.33225632,6.42278147,0.39039516,-6.48E-01,34.1533699,1.04E+14,6.59E-01
587729388227854425,189.8332363,60.93464028,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=189.833236341&dec=60.9346402849,0.0602792,0.02620969,0.97379029,-19.9404583,-20.94740295,-21.44873238,-21.66901398,-21.85196114,10.32732868,8.77351284,0.53121871,-1.15E+00,16.31531143,1.16E+14,5.01E-01
587730845813376023,312.4759097,-1.22431937,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=312.475909691&dec=-1.22431936998,0.0730022,0.02281139,0.9563362,-19.5429287,-20.48344803,-20.84108925,-20.98539352,-21.12544632,10.01559544,5.73326731,0.94794089,-6.08E-01,56.4641037,7.17E+13,3.58E-01
588007004165701773,136.5424257,54.22963677,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=136.542425688&dec=54.2296367679,0.0814917,0.02397646,0.97602355,-18.84963036,-19.78292656,-20.52870941,-20.90195084,-21.14897919,10.27749825,6.6576829,0.28419152,-1.35E-01,22.90923882,1.62E+14,7.46E-01
587738410870308968,168.9030829,14.76280684,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=168.903082874&dec=14.7628068396,0.0847643,0.04994693,0.92059511,-19.34697151,-20.30971146,-20.67037392,-20.76802063,-20.70760345,10.03712845,7.00674295,0.88589931,-8.57E-01,19.80927086,5.49E+14,3.61E-01
587731513684656250,30.46782744,0.78251007,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=30.4678274402&dec=0.782510067886,0.0784088,0.0691867,0.82305491,-19.03225708,-20.02056885,-20.43025208,-20.60094261,-20.83929825,9.87104511,4.30854321,0.56137586,-3.15E-01,7.97053719,6.74E+13,4.10E-01
587732772129472596,182.945248,10.49106276,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=182.945247994&dec=10.4910627632,0.0698904,0.08981331,0.86790448,-18.95539284,-19.92316055,-20.30612373,-20.42585373,-20.53408432,9.76704407,4.83807945,0.70139879,-6.09E-02,30.76061821,6.63E+14,3.83E-01
587735661549650127,151.3785769,37.04203434,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=151.378576878&dec=37.042034342,0.0417985,0,0.95833337,-19.42408752,-20.51891327,-20.97378349,-21.20452118,-21.19625854,10.16927338,11.17291737,0.79578263,-1.65E-01,43.86080551,1.66E+13,4.55E-01
587732134849544228,185.2832382,51.89641189,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=185.283238204&dec=51.8964118904,0.047688,0.06590758,0.93409246,-19.79345894,-21.23326874,-21.87781715,-22.19690514,-22.42721558,10.80986595,13.71484184,0.8845042,-4.54E-01,25.16762161,3.42E+14,6.45E-01
587728879803629725,154.5492057,4.07284644,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=154.549205691&dec=4.07284644388,0.0616818,0.02481145,0.97518861,-19.18558121,-20.32182693,-20.89885521,-21.18152237,-21.44028282,10.26982117,6.26670408,0.63880169,-5.39E-01,31.13058662,4.52E+14,5.77E-01
587732482221146256,212.5898506,45.65435418,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=212.58985058&dec=45.6543541803,0.0709957,0.02757907,0.97242093,-19.32299042,-20.47878647,-21.05323601,-21.31399918,-21.51431847,10.35769463,8.88495636,0.6844992,-5.24E-01,11.99536705,6.10E+14,5.74E-01
587725816952979592,199.2870478,66.32476059,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=199.28704782&dec=66.3247605888,0.0664859,0.03938523,0.94447839,-19.25730515,-20.55215073,-21.13223267,-21.31320381,-21.47893906,10.54778004,9.96528149,0.9155972,4.31E-01,1.08441615,3.58E+13,5.80E-01
587727944032780481,147.3014643,2.26994335,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=147.30146425&dec=2.26994335377,0.0512797,0,1,-20.15069389,-21.47590256,-22.00179863,-22.20475388,-22.33634567,10.82005501,11.20378017,0.68871242,-1.13E+00,48.92733765,2.67E+13,5.26E-01
588013383791936125,114.5261433,24.26058964,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=114.526143246&dec=24.2605896423,0.0779722,0.04444683,0.95555317,-18.1102314,-19.89551735,-20.65902328,-21.00130844,-21.36931419,10.36665726,5.63716793,0.34308437,4.44E-01,23.67345428,5.84E+13,7.64E-01
587728879266955486,155.1504206,3.68674104,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=155.150420576&dec=3.68674103849,0.0644013,0.03807408,0.96192598,-19.30665207,-20.68387222,-21.29088211,-21.52081871,-21.71487808,10.60237503,10.38933754,0.3528733,-6.89E-01,23.53675461,4.52E+14,6.07E-01
587731890039554227,172.9194945,56.47332354,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=172.919494497&dec=56.4733235448,0.0739132,0.05179267,0.94820732,-19.41361427,-20.55219269,-21.09061623,-21.33520699,-21.56731987,10.40388393,9.56245136,0.33319718,4.96E-01,20.09769821,3.62E+14,5.38E-01
587741533861183605,175.7199705,30.30755933,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=175.71997048&dec=30.3075593277,0.058704,0.13191849,0.86808151,-19.11366653,-20.45456123,-21.19937134,-21.59360504,-21.85401535,10.57310295,9.50958347,0.37307054,-4.38E-01,-999,-9.99E+02,7.45E-01
587724242303058069,47.75575945,-6.53346358,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=47.7557594464&dec=-6.53346358049,0.0696102,0,1,-20.11424065,-21.35757828,-21.97235107,-22.20639801,-22.29097748,10.88210011,10.87775612,0.94818789,-7.59E-01,61.34052277,1.71E+14,6.15E-01
587726100413546800,222.4271486,3.22126303,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=222.427148568&dec=3.22126303429,0.063097,0.07768384,0.92231613,-19.13190651,-19.77184868,-20.18633461,-20.34468842,-20.42871475,9.74328613,6.96913528,0.44295543,-8.19E-01,15.58572578,3.25E+12,4.14E-01
587730846888100482,314.629729,-0.34993416,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=314.629729028&dec=-0.349934156812,0.0685848,0.17732307,0.80291981,-19.13584137,-20.18040848,-20.81526375,-21.12169456,-21.36218452,10.32120705,5.55995893,0.41977334,-8.96E-01,62.84399033,4.57E+14,6.35E-01
587737826206744974,111.8299886,38.12235025,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=111.829988617&dec=38.1223502495,0.0795746,0.04186784,0.95813215,-19.41480637,-20.49416351,-21.13568687,-21.45772362,-21.67614937,10.47255802,8.5640192,0.33596259,3.10E-01,1.32992005,1.53E+14,6.42E-01
588017719571578991,185.7283037,41.32102777,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=185.728303736&dec=41.3210277719,0.0746137,0.0429352,0.85771334,-19.46306801,-20.33789253,-20.70945549,-20.8282814,-20.94405937,9.93639851,7.71090698,0.85957748,-9.43E-01,27.80293083,6.83E+13,3.72E-01
587725818562019381,190.5560178,68.08262312,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=190.556017805&dec=68.0826231184,0.077968,0.04649984,0.81678033,-19.15417671,-20.41410828,-20.98156357,-21.22513199,-21.40641594,10.37702847,7.1087842,0.45877796,1.60E-01,48.2457962,4.47E+14,5.67E-01
587735665842258106,210.6767034,54.72776168,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=210.676703425&dec=54.7277616786,0.0820628,0.0093767,0.9906233,-18.30508995,-19.71224022,-20.43855095,-20.80326653,-21.11832428,10.27752209,5.74525738,0.42818075,-2.43E-01,18.00852585,7.51E+13,7.26E-01
587729653422555332,249.4851149,40.1767906,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=249.485114926&dec=40.1767906013,0.0366785,0.09182634,0.90817368,-18.17495918,-19.89285469,-20.66160202,-21.08364677,-21.33106804,10.45590305,11.9546032,0.48477715,5.89E-02,53.2025528,1.08E+14,7.69E-01
588011219135496257,206.2970968,61.45688983,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=206.29709677&dec=61.456889829,0.0705028,0.01526464,0.98473543,-19.63363457,-21.85264206,-22.4969902,-22.79135704,-22.71610069,11.13675499,16.74503326,0.84888607,3.30E-03,9.67307091,4.47E+14,6.44E-01
587732153106366668,146.5343658,43.10843367,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=146.534365802&dec=43.1084336687,0.073341,0.13210876,0.84120965,-18.32133675,-19.78374481,-20.42137909,-20.71016502,-20.9936924,10.23883438,6.50852966,0.73601502,1.19E+00,1.29021692,1.32E+14,6.38E-01
587728880881238139,163.425297,5.17541627,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=163.425296973&dec=5.17541626739,0.0733031,0.02892939,0.94846952,-19.30691147,-20.56410217,-21.22078514,-21.56115723,-21.90143776,10.56042576,9.16936111,0.35574314,-6.66E-02,19.87644958,4.52E+14,6.57E-01
587731522278326405,130.0568812,39.95494181,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=130.056881149&dec=39.9549418132,0.0561731,0.05528061,0.94471937,-18.43407059,-19.92254829,-20.68296623,-21.0748291,-21.38301277,10.43963432,7.58596373,0.26232874,5.55E-02,9.17130089,8.10E+13,7.60E-01
588848900457889968,199.0670363,0.30866951,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=199.067036298&dec=0.308669511021,0.0817241,0.0563672,0.88551623,-19.86642265,-20.87391663,-21.30927086,-21.44947052,-21.51895523,10.36159325,11.08417892,0.45574811,-2.04E-01,7.17295313,1.32E+14,4.35E-01
588017704542994539,184.4337852,13.17104148,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=184.433785204&dec=13.1710414839,0.0429665,0.01611554,0.98388439,-20.23810005,-21.48066521,-21.9200058,-22.12738991,-22.15132713,10.66609097,15.35006046,0.77949256,-6.82E-01,72.27724457,4.93E+13,4.39E-01
587738946140438699,166.0991305,37.58428414,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=166.099130459&dec=37.5842841374,0.0742086,0.0435274,0.88220423,-18.84181595,-20.21841431,-20.75036812,-20.83706093,-20.97089958,10.22232056,8.84931755,0.49410027,6.50E-02,11.3771553,3.11E+14,5.32E-01
587729778520031458,219.0702184,-1.38695361,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=219.07021835&dec=-1.38695360923,0.0556327,0,0.96774191,-19.78573227,-21.41010094,-21.93785667,-22.16043282,-22.35495949,10.89165115,16.18548584,0.90026742,-1.06E-01,12.93118,3.53E+13,5.28E-01
587742774556164234,174.0111084,17.27495356,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.011108409&dec=17.2749535576,0.0618227,0.09413103,0.80043381,-18.71078682,-19.83735657,-20.39973068,-20.64936447,-20.78993416,10.0561924,5.23757553,0.71450096,-1.77E-01,-999,-9.99E+02,5.62E-01
587731868560982200,182.57498,54.41695719,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=182.574980017&dec=54.416957186,0.0502938,0,0.969697,-20.09885406,-21.40668678,-21.93653679,-22.19872665,-22.31617928,10.73199844,12.63732815,0.81944424,1.01E-02,6.14743996,3.79E+13,5.30E-01
587730773873525186,324.4203696,11.28008536,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=324.420369617&dec=11.280085361,0.078818,0.09279383,0.83702236,-18.78687859,-20.29883194,-20.96558189,-21.27500725,-21.43321991,10.47552395,6.53909302,0.37278411,-1.33E-01,57.92673492,9.11E+13,6.67E-01
587727226763804826,359.9107326,-9.55795968,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=359.91073258&dec=-9.55795968258,0.083114,0.0811816,0.85619479,-20.43356323,-21.52721596,-22.05423164,-22.31024551,-22.39527702,10.75692081,10.45214176,0.45719868,-3.87E-01,16.6065197,8.40E+14,5.27E-01
588007005271556398,254.0171232,37.95443196,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=254.017123239&dec=37.9544319635,0.0635678,0.02598089,0.97401911,-18.10796356,-20.00708008,-20.8177948,-21.23981476,-21.56929016,10.50658226,8.72649097,0.25244498,7.23E-01,8.69091606,1.41E+14,8.11E-01
587735348549321426,125.0289122,7.78711014,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=125.028912145&dec=7.7871101444,0.0821974,0.0306785,0.95152265,-18.79047394,-19.72473335,-20.24944115,-20.46716118,-20.44363213,9.84298706,4.83540821,0.79982787,1.06E+00,0.53406233,2.26E+13,5.25E-01
587734690348138657,130.905357,5.3169337,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=130.905356946&dec=5.31693369838,0.0504796,0,1,-19.63188171,-20.99736977,-21.5262661,-21.69004822,-21.63556099,10.6275177,12.76617146,0.60314602,-4.45E-01,62.1443634,2.81E+14,5.29E-01
587725470132600961,129.986688,51.10016207,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=129.986688025&dec=51.1001620691,0.0737581,0.0618784,0.90091187,-18.71753502,-20.04462242,-20.61077309,-20.81263161,-20.8187561,10.29924965,6.19525003,0.78811896,-5.09E-01,44.82641983,2.05E+14,5.66E-01
587733428701036711,233.1687369,49.12387367,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=233.168736869&dec=49.1238736673,0.0737366,0.05112936,0.94887066,-18.99798965,-19.81561852,-20.23923683,-20.41559982,-20.51395607,9.81656742,5.28959274,0.44995829,-7.78E-02,11.72785759,1.45E+14,4.24E-01
587733398648062039,248.1480769,32.92168457,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=248.148076846&dec=32.9216845726,0.0779661,0.01604014,0.98395985,-18.32315063,-20.35071564,-21.23078156,-21.68256187,-21.87352562,10.67852211,11.54826641,0.28058338,-1.03E+00,24.56863976,1.86E+15,8.80E-01
587731512611176575,31.08888759,-0.17958048,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=31.088887594&dec=-0.179580483746,0.0784115,0.04233204,0.93705249,-19.8748703,-20.98621941,-21.46946907,-21.66873169,-21.88391113,10.45520592,7.74895239,0.57272321,-4.52E-01,5.07749414,7.25E+13,4.83E-01
587736585511108854,238.7351991,28.5094527,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=238.735199098&dec=28.5094526959,0.0794946,0.12724124,0.82576501,-18.31355476,-20.10172653,-20.85323715,-21.22896004,-21.49077797,10.51572704,5.13838434,0.36889198,5.10E-01,1.80451667,6.22E+13,7.52E-01
588017604676616247,160.8802568,42.17833689,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=160.880256758&dec=42.1783368896,0.0788117,0.01974021,0.91576755,-18.69927216,-19.9462471,-20.69355583,-21.09667778,-21.43656921,10.38832474,11.46573257,0.24311776,-1.32E-01,18.93894005,6.57E+14,7.47E-01
587733604266410245,244.3816199,41.25097191,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=244.381619899&dec=41.2509719085,0.0621125,0.00924224,0.99075776,-18.4619236,-20.25378418,-21.00032616,-21.36935425,-21.59939194,10.53688908,11.06268978,0.26939759,5.75E-01,1.22326028,3.18E+13,7.47E-01
587732482222325767,216.0362357,44.56195511,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=216.036235737&dec=44.5619551058,0.0317866,0.16727671,0.80237567,-18.46337509,-20.26539421,-20.97432899,-21.32318497,-21.51896858,10.51931858,10.36783314,0.50307524,-1.05E+00,62.82869339,1.31E+14,7.09E-01
587733605332156639,224.7055718,53.87112435,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=224.705571824&dec=53.8711243542,0.0768587,0.04325786,0.95674211,-19.07650948,-20.42077637,-21.09365273,-21.37347031,-21.56064606,10.50403214,5.47457314,0.75841159,7.23E-01,18.92519188,5.32E+13,6.73E-01
587731187817906345,7.75108222,1.24396685,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=7.75108222289&dec=1.24396684591,0.0786477,0.00725114,0.97540516,-19.82926559,-21.04880714,-21.63460159,-21.89627838,-22.06393814,10.72490311,7.86102772,0.61075777,-8.28E-01,44.04957199,8.40E+14,5.86E-01
587735348030275705,165.9906185,13.98386132,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=165.990618519&dec=13.9838613246,0.0582358,0,1,-20.05830574,-21.26461411,-21.83883095,-22.10306168,-22.20268822,10.71629143,13.46905136,0.71318507,-9.01E-01,53.44626999,4.52E+14,5.74E-01
587732483278700581,158.0720736,46.62417208,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=158.07207362&dec=46.6241720784,0.0521612,0.16870688,0.83129311,-19.1757679,-20.3962574,-20.95439339,-21.19143867,-21.40898323,10.44691944,8.43083,0.6041882,-7.13E-01,33.3266716,2.35E+14,5.58E-01
587739099129708608,164.0421577,36.80822743,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=164.042157646&dec=36.8082274293,0.0826046,0.08949291,0.91050702,-19.19449425,-20.41548157,-21.02912903,-21.33072281,-21.53416061,10.47417736,7.32571697,0.3830997,-2.28E-02,14.08085728,4.46E+13,6.14E-01
