OBJID,RA,DEC,IMG_URL,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS,G-R
587739304219836465,192.748111,35.06615365,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=192.748110983&dec=35.0661536461,0.0386002,0.89473683,0.1052632,-18.77005768,-20.49357033,-21.63286781,-21.89285469,10.64617729,8.57129765,0.68096125,-9.92E-01,-999,-9.99E+02,7.61E-01
588018054575947888,213.6608425,47.74661576,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=213.660842542&dec=47.7466157593,0.0697514,0.88871491,0.07496237,-19.85747719,-21.25422668,-22.28456306,-22.55120659,10.91064358,9.95376968,0.92789048,-1.95E-01,7.24674749,6.10E+14,6.98E-01
587729386614227087,176.2897831,59.42647672,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=176.289783106&dec=59.4264767235,0.0831583,0.87096769,0,-18.81067848,-20.412714,-21.44473267,-21.66433525,10.58445835,5.85187864,0.89544088,-4.14E-01,34.78756714,7.59E+13,7.26E-01
587731185669767242,6.16967611,-0.50554359,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=6.1696761105&dec=-0.505543586252,0.042883,0.852382,0.08780982,-18.27217484,-19.94114113,-20.96274757,-21.19020653,10.39919853,8.57705402,0.75270295,-7.37E-02,17.89910889,6.06E+14,7.03E-01
588007005775331446,132.4981458,53.51769747,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=132.498145749&dec=53.5176974734,0.0307097,1,0,-18.86593056,-20.51426315,-21.68557739,-21.93065071,10.65497398,13.46364403,0.79793304,-2.14E-01,83.51221466,1.41E+14,7.71E-01
587733429236596936,229.9911475,51.31927587,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=229.991147468&dec=51.3192758734,0.077564,0.86666667,0,-19.10356522,-21.39966393,-22.60783577,-22.72272873,11.06494236,10.01199627,0.90784729,1.39E+00,0.10436036,5.20E+13,8.22E-01
587736620400247129,244.4566266,25.86486492,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=244.456626562&dec=25.8648649223,0.0406625,0.81527042,0.18472958,-18.58667183,-20.00654984,-20.89438629,-21.11112404,10.2780714,10.08873177,0.6956706,-3.87E-01,12.13934135,3.23E+13,6.20E-01
587727222481092708,345.4142924,14.53026843,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=345.414292381&dec=14.5302684314,0.0827621,0.9121747,0.04775934,-18.60247612,-20.38899612,-21.52561951,-21.79683685,10.64207363,4.50867987,0.85895556,-2.48E-01,36.98009872,1.85E+13,7.64E-01
587730845815144868,316.5054636,-1.25584464,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=316.505463545&dec=-1.25584464119,0.0845533,0.83999997,0,-19.09604454,-20.67916107,-21.78143311,-22.0260849,10.7034235,5.38595438,0.86380148,-8.06E-01,57.05118561,7.17E+13,7.47E-01
588848901517803673,167.4363758,1.05975272,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=167.436375789&dec=1.05975271921,0.0816648,0.8393482,0.10862225,-18.41952133,-19.89511108,-21.02074814,-21.26672935,10.40320015,3.65471411,0.64027494,-4.59E-01,24.41937828,3.07E+14,7.78E-01
588018254832074838,241.1299589,37.15953859,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=241.129958895&dec=37.1595385904,0.0309007,0.92307699,0.07692308,-18.94550705,-20.59262276,-21.68819618,-21.91240501,10.65877819,11.77953053,0.71757835,-4.32E-01,59.17247009,1.08E+14,7.28E-01
587728906638393697,120.2052506,37.1988048,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=120.205250568&dec=37.1988048008,0.0741322,0.97142857,0,-19.11662674,-20.81898689,-21.90816307,-22.20884895,10.76404858,8.03318596,0.97519368,1.00E+00,0.42066708,2.04E+13,7.49E-01
588017111295393975,182.1862585,47.560975,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=182.186258516&dec=47.5609750045,0.0686132,0.86375004,0.09723239,-18.54016876,-20.37626648,-21.44441986,-21.70326233,10.59884739,7.38215828,0.66007549,-6.43E-01,21.9071846,6.23E+13,7.44E-01
587739609175556265,214.7106093,29.00239346,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=214.710609344&dec=29.0023934601,0.0525566,0.81931335,0.10768577,-18.25186348,-19.6929245,-20.56185532,-20.80110168,10.19358826,6.17370796,0.96285957,-1.29E-01,-999,-9.99E+02,6.27E-01
587741533311860863,144.4702828,23.99502235,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=144.470282771&dec=23.995022351,0.0509798,0.86114621,0.1036855,-18.71568298,-20.30099106,-21.27973366,-21.46586227,10.4877882,6.10502529,0.92304969,-5.56E-01,-999,-9.99E+02,6.74E-01
587731873387577542,122.7679676,35.98564461,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=122.767967593&dec=35.985644609,0.0815374,0.88413697,0.05133385,-19.75802612,-22.11784363,-23.24140358,-23.29623795,11.39942074,17.08548355,0.74993521,1.60E+00,0.05486114,2.09E+14,8.57E-01
588013382206161118,180.8681967,51.71557853,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.86819665&dec=51.715578528,0.0608785,0.97142857,0,-20.11899567,-22.07231331,-23.25643921,-23.46585655,11.33124828,18.31762123,0.81540632,1.00E+00,0.08718768,3.35E+13,7.85E-01
588018055112425595,212.7046292,48.60801246,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=212.704629182&dec=48.6080124643,0.0435473,0.86849642,0.10181358,-18.4407959,-20.10538292,-21.22068024,-21.45293236,10.4853735,10.11245155,0.7975809,-8.56E-01,24.08068085,1.21E+14,7.45E-01
587736620399067293,241.9150258,27.36593521,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=241.915025811&dec=27.3659352051,0.0794455,0.93301207,0.02688558,-19.83506012,-21.14108276,-22.21173477,-22.40349007,10.83675861,12.62701988,0.82677037,-6.28E-01,13.51790714,1.86E+15,7.28E-01
587739152818569571,124.8252344,20.21790746,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=124.825234436&dec=20.2179074638,0.080559,0.82380611,0.14206967,-18.00037384,-20.23296738,-21.36286926,-21.678545,10.57570839,5.28332663,0.68935275,5.90E-01,40.06891251,2.14E+14,7.73E-01
587726031172468837,174.6645913,1.26475039,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.664591337&dec=1.26475039481,0.0763486,1,0,-19.50850487,-21.100811,-22.20859146,-22.47861862,10.88708782,8.5515871,0.72485948,-1.97E-01,20.95657921,2.84E+14,7.57E-01
587736808842330350,216.7487785,12.93075082,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=216.748778477&dec=12.9307508151,0.0771767,0.85811853,0.09737085,-19.18081665,-20.77710533,-21.84988403,-22.15150833,10.72162056,5.55974722,0.88462353,1.88E-01,12.78399849,2.27E+13,7.35E-01
588017564952952966,185.1257454,11.34093572,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=185.125745441&dec=11.3409357169,0.0431016,0.82605094,0.17394906,-19.58178711,-21.24359322,-22.40392303,-22.60792732,10.95018482,14.56675053,0.68763632,-1.08E+00,63.37847519,4.93E+13,7.65E-01
587739814778634376,237.4990941,21.18964003,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=237.499094121&dec=21.189640025,0.0349314,0.94594598,0.05405406,-18.69098091,-20.0620079,-21.12820625,-21.40076065,10.36970901,8.42792511,0.70533776,-1.49E-01,-999,-9.99E+02,7.12E-01
587733398652649720,255.9736715,25.02803477,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=255.973671506&dec=25.028034769,0.0379674,0.9527263,0.04727373,-18.09546852,-19.80955124,-20.92171097,-21.1437149,10.36971474,7.41593266,0.98298967,1.06E+00,14.42963123,8.73E+13,7.55E-01
588017566022434956,175.115589,12.05230514,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=175.115588963&dec=12.0523051355,0.0812062,1,0,-20.58782578,-22.27767563,-23.44413376,-23.66845322,11.3917141,15.38146305,0.75599313,1.73E-01,7.02826262,2.25E+13,7.92E-01
587733411523264683,224.9511216,47.86639281,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=224.951121643&dec=47.8663928141,0.0368291,0.96430975,0.03569023,-18.43493462,-20.01176453,-21.12615395,-21.34635735,10.44366932,10.58744812,0.81098688,-2.58E-01,44.93693161,1.21E+14,7.40E-01
587729160037466239,188.4838085,5.6286688,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=188.483808529&dec=5.62866880119,0.08005,0.9333334,0,-18.96034622,-20.79131699,-21.94548798,-22.20394897,10.78522873,6.3664279,0.70649654,1.12E+00,10.61391163,2.79E+13,7.85E-01
587741490368479290,159.5797308,27.68476948,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=159.579730817&dec=27.684769475,0.0423848,0.84027487,0.03820711,-18.51397705,-20.88730812,-22.08027649,-22.31918144,10.8820076,12.82500076,0.45888054,-2.18E-01,-999,-9.99E+02,7.97E-01
588010878764777491,192.9727277,4.57979433,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=192.97272773&dec=4.57979433074,0.0645002,0.84934986,0.02297003,-20.53909492,-22.21949196,-23.40319061,-23.70303154,11.3663578,19.48839378,0.56468779,1.37E+00,0.00000008,1.56E+14,8.01E-01
587727180085657761,58.81369082,-5.34437434,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=58.8136908215&dec=-5.34437434081,0.0657137,0.90974748,0.0902525,-19.59177399,-21.00108337,-22.18460083,-22.39024544,10.89522362,11.56948376,0.71721655,3.75E-01,3.38807774,1.71E+14,8.16E-01
587725469594681449,127.9264584,48.98347813,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=127.926458393&dec=48.9834781325,0.0538387,0.97350061,0.02649941,-19.45126534,-21.0232029,-22.16353607,-22.40674973,10.85171223,9.21486187,0.8749088,-4.96E-01,22.90011597,1.51E+13,7.67E-01
587739828212728049,240.651005,16.48076485,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=240.651004975&dec=16.4807648511,0.0351818,0.84848487,0.1212121,-18.25512123,-20.053936,-21.15835953,-21.38110352,10.45838928,9.8020277,0.90045035,1.00E+00,42.07213974,1.08E+14,7.38E-01
587739828739309711,217.0748157,24.40301996,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=217.074815668&dec=24.4030199593,0.0366062,0.96231872,0.03768132,-18.88669014,-20.56689835,-21.67647171,-21.85743713,10.65788078,12.5460453,0.71165305,4.07E-01,82.67641449,1.86E+15,7.38E-01
587738564946690249,132.2103354,9.02191777,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=132.210335431&dec=9.02191777275,0.0638577,0.80220395,0.03639672,-18.58840179,-21.13763428,-22.51578903,-22.02070618,10.96926785,24.12285042,0.70925558,1.54E+00,0.03790273,9.75E+13,9.62E-01
587738573535248402,204.4614354,38.19926213,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=204.461435388&dec=38.199262134,0.0652456,0.95258242,0.04741758,-19.52998543,-21.27619171,-22.37628937,-22.6254673,10.96897793,7.74399233,0.75140709,-6.20E-01,-999,-9.99E+02,7.59E-01
587735697522163721,204.7037019,56.97921959,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=204.703701846&dec=56.9792195874,0.0338182,0.91176468,0.02941176,-19.03518105,-20.75655174,-21.88607788,-22.12372017,10.73947334,10.18307686,0.92011791,-5.47E-01,42.29840088,1.31E+14,7.43E-01
587731869626925176,153.4143689,50.98100096,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=153.414368898&dec=50.9810009575,0.0598018,0.81975311,0.11021066,-17.87712669,-19.59812927,-20.64881516,-20.95482254,10.26390743,4.25082493,0.79231793,-6.51E-01,24.5526886,1.18E+14,7.36E-01
587739706888028560,249.57583,13.27093317,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=249.575829982&dec=13.2709331716,0.0517321,0.96153849,0,-18.17222023,-19.94455338,-21.03660965,-21.29889679,10.42017555,8.76281643,0.94806254,-8.24E-02,48.01685715,2.69E+13,7.47E-01
587736584977449395,245.1960574,24.01420667,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=245.196057409&dec=24.0142066709,0.0575788,0.90940398,0.09059608,-19.39215469,-20.94809532,-22.03464317,-22.27940369,10.80765438,12.30546761,0.75860828,6.09E-01,0.17051871,7.17E+13,7.36E-01
587739721906258085,207.465676,29.1425962,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=207.465676044&dec=29.142596204,0.0732863,0.9128648,0.0871352,-18.85330772,-20.65939903,-21.81269073,-22.08422661,10.72890949,7.08578491,0.89298844,7.14E-01,-999,-9.99E+02,7.91E-01
587736478666063941,220.3348443,10.79719553,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=220.334844246&dec=10.7971955293,0.0512426,1,0,-20.29232216,-22.20826912,-23.38255501,-23.55778122,11.3592329,23.07599831,0.5965187,6.28E-01,0.01735282,3.89E+13,7.83E-01
587738574071791749,203.5856035,38.72343403,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=203.58560354&dec=38.7234340303,0.0600504,1,0,-19.09293175,-20.78104782,-21.8667469,-22.11935234,10.74028111,7.61125183,0.76293409,1.43E-01,9.75062466,3.19E+13,7.25E-01
587735744227901669,243.3342164,30.80082883,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=243.33421635&dec=30.800828833,0.0468028,0.9333334,0,-17.91345024,-19.56005859,-20.6467762,-20.86330223,10.23766899,7.33081913,0.69562232,9.80E-01,0.33024105,2.67E+13,7.41E-01
587738568164901010,180.8897679,14.05385994,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.889767884&dec=14.0538599369,0.0813575,0.94117647,0.02941176,-18.07413483,-20.06367683,-21.17343903,-21.42732811,10.50187683,3.7539494,0.98551744,-9.28E-02,7.58784962,3.45E+14,7.54E-01
587734949658362192,135.7346872,8.74541979,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=135.734687181&dec=8.7454197893,0.0838673,0.84813064,0.12936951,-19.65736198,-21.27054405,-22.37825966,-22.61327934,10.94329643,7.16215229,0.84983885,3.06E-01,44.40130234,4.71E+13,7.53E-01
587741390496923805,139.9825239,23.40113221,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=139.982523866&dec=23.401132208,0.0516992,0.94021976,0.05978024,-19.39457893,-21.08301926,-22.19689178,-22.44726944,10.88224316,11.32934666,0.76363564,-3.15E-01,-999,-9.99E+02,7.43E-01
587739827125813381,209.670473,24.50175749,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=209.670472956&dec=24.501757494,0.037065,0.84056121,0.10680591,-17.84054184,-19.53761673,-20.60943222,-20.90351868,10.2295475,6.6132822,0.98493284,-5.14E-01,-999,-9.99E+02,7.30E-01
587741709939245182,132.6396247,18.31373159,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=132.639624719&dec=18.313731588,0.0838017,0.82760596,0.13087936,-19.14997673,-20.7175827,-21.85875702,-22.14855385,10.75959682,6.04041719,0.85496151,-4.37E-01,-999,-9.99E+02,7.75E-01
588017626685505583,163.6537418,43.01637179,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=163.653741776&dec=43.0163717907,0.0377924,0.9245283,0.03773585,-18.33624077,-20.12069702,-21.25332832,-21.51178551,10.50019264,9.78678608,0.76811868,-7.26E-01,42.52303314,7.09E+12,7.64E-01
587738066725503420,111.8213143,42.22075607,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=111.821314295&dec=42.2207560662,0.0701791,0.89787239,0.07006706,-18.92361641,-20.44264984,-21.59439659,-21.88544464,10.62428665,5.70721722,0.92525208,-4.04E-01,33.84706879,1.16E+13,7.79E-01
588017979424112776,167.7828676,39.29123592,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=167.782867581&dec=39.2912359198,0.0737493,0.83943766,0.16056232,-18.34430885,-20.06293106,-21.07349396,-21.333004,10.42362595,3.91319013,0.68946743,1.29E+00,0.17567731,1.97E+14,6.99E-01
587741821065625753,149.8678436,21.14127206,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=149.867843606&dec=21.1412720584,0.0665365,0.95714289,0,-20.5916729,-22.36683464,-23.50712013,-23.73254776,11.39294434,19.1538868,0.6120764,2.71E-01,-999,-9.99E+02,7.55E-01
587738409789620373,152.7916071,12.19393744,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=152.791607063&dec=12.1939374392,0.0778842,0.80214053,0.10911666,-18.84928513,-20.48971367,-21.63511848,-21.90545082,10.66311264,5.10600042,0.91737109,-2.23E-01,12.87185001,2.56E+13,7.78E-01
588848899896836322,143.8544578,-0.0064651,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=143.854457778&dec=-0.00646509834406,0.0820283,0.91666669,0,-19.0398407,-20.88464355,-22.04465485,-22.35941696,10.84000587,6.22945642,0.8467375,-7.77E-01,39.57078552,1.23E+14,7.90E-01
587739131878244601,204.3521147,35.85006101,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=204.352114706&dec=35.8500610059,0.0612536,0.82992113,0.17007892,-18.55106354,-20.33157158,-21.47316742,-21.74927139,10.60236263,5.47701168,0.81034714,6.01E-01,-999,-9.99E+02,7.80E-01
588017677156286511,138.199648,9.8864164,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=138.199647989&dec=9.88641639945,0.030802,0.93220341,0,-18.25795364,-19.75801086,-20.96988487,-21.25175858,10.38333797,8.06927872,0.90218848,-6.34E-01,97.69873047,2.81E+14,8.16E-01
587736477602480724,243.481728,6.35131429,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=243.481728044&dec=6.35131428912,0.0740716,0.8967756,0.06752577,-19.55816841,-21.04127312,-22.11971092,-22.35910225,10.83808613,7.77106714,0.81460387,-6.53E-01,-999,-9.99E+02,7.42E-01
587729387671453950,123.3826303,40.24982766,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=123.382630318&dec=40.2498276626,0.0752736,0.82021862,0.17978139,-19.02429771,-20.55157661,-21.68756294,-21.9457283,10.6685648,7.03856754,0.77839959,1.06E+00,25.11557198,6.93E+13,7.60E-01
587739720298594443,214.4818414,26.32758462,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=214.481841417&dec=26.3275846198,0.0718378,0.80000001,0.2,-18.41507149,-20.0411377,-21.19001961,-21.50086403,10.47508717,4.11412001,0.51861668,5.65E-01,-999,-9.99E+02,7.79E-01
587722983363903721,210.2421866,0.1164515,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=210.242186545&dec=0.116451502231,0.0813801,0.93554294,0.06445707,-18.93657875,-20.65322113,-21.76436806,-21.9827652,10.73365974,5.96505308,0.88419676,-7.22E-01,20.94563293,5.97E+14,7.56E-01
587736753546592552,250.8285137,26.78135878,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=250.828513686&dec=26.7813587846,0.0542876,0.8776744,0.06113017,-17.98308945,-19.58131409,-20.67309189,-20.89716721,10.28210449,5.44248772,0.94439,5.83E-01,6.40482712,1.39E+14,7.58E-01
587734893824704598,174.9334607,10.58632573,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.933460663&dec=10.5863257265,0.0833999,1,0,-19.15554047,-20.66711044,-21.73984909,-22.02023125,10.67922783,7.64836121,0.7867915,4.76E-01,2.38839507,1.91E+13,7.37E-01
587741721752436852,201.0755482,26.41052889,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=201.07554822&dec=26.410528891,0.0728423,0.82913852,0.08559139,-19.29673576,-21.29927444,-22.39964104,-22.60755539,10.95417881,8.86250114,0.67268813,-2.24E-01,-999,-9.99E+02,7.37E-01
587738067801932137,114.2882749,48.12160785,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=114.288274848&dec=48.1216078502,0.0573757,0.96774191,0,-18.21448135,-19.78027916,-20.94736099,-21.20340538,10.36673546,6.15867329,0.9762466,-7.12E-01,32.00970078,8.51E+13,7.82E-01
587730816823263418,332.9317248,-8.71956064,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=332.931724763&dec=-8.71956063693,0.0683749,0.90625,0,-18.48950195,-20.18640137,-21.2626152,-21.5116787,10.48826504,6.78446579,0.63373381,-2.15E-01,35.0553894,1.66E+14,7.37E-01
587733399709286545,217.7760987,51.17145437,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=217.776098711&dec=51.1714543727,0.0329322,0.86666667,0.06666667,-18.05641174,-19.48769951,-20.55661774,-20.80987358,10.19975471,6.01726389,0.76607525,-1.10E+00,47.60484695,1.31E+14,7.17E-01
587739380455768133,230.1454335,25.73694599,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=230.145433525&dec=25.7369459857,0.0321681,0.9545455,0.03174594,-18.93527985,-20.80552292,-22.04899406,-22.32981491,10.80513096,14.31950188,0.71589136,1.48E+00,-999,-9.99E+02,8.31E-01
587726033849221158,157.2459596,3.12431999,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=157.245959579&dec=3.12431998927,0.0725852,0.88904881,0.02984317,-20.24491119,-22.07892227,-23.22509766,-23.54090881,11.3033514,12.32981968,0.80063844,1.47E+00,0.08925877,6.38E+13,7.71E-01
588017730842984563,201.3752418,8.3654982,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=201.375241751&dec=8.36549820001,0.0533604,0.96428567,0,-18.66874695,-20.44098091,-21.5371685,-21.81912041,10.61340809,12.18278027,0.87242186,9.13E-01,-999,-9.99E+02,7.57E-01
588018055665549433,251.794407,26.88274868,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=251.794407028&dec=26.8827486805,0.0548461,0.89562231,0.06957987,-19.02672005,-20.87034225,-21.90893173,-22.11867714,10.76893997,10.95475388,0.72816956,-1.18E-01,2.13417029,9.91E+13,7.05E-01
588017722254098587,180.1571748,43.43870103,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.157174755&dec=43.4387010341,0.0709697,0.84375,0,-18.82603645,-20.48939705,-21.65247345,-21.92440987,10.65915298,5.42285204,0.79355186,1.02E+00,0.15094998,4.61E+13,7.88E-01
588010358545055747,170.0741634,4.32036724,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=170.074163405&dec=4.32036723549,0.0490996,0.93957877,0.06042125,-20.14737701,-22.02172089,-23.23614693,-23.48666191,11.30986786,16.43956757,0.87485409,4.64E-01,6.50191975,9.16E+13,8.03E-01
587739130806599738,209.7271974,33.86972534,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=209.727197355&dec=33.8697253376,0.0489234,0.87909967,0.12090032,-18.8381443,-20.45916176,-21.56228447,-21.77376175,10.61090088,6.59903955,0.77817941,-5.68E-01,56.74598312,3.22E+13,7.47E-01
587739719762313290,215.8035603,25.58086308,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=215.803560302&dec=25.5808630795,0.0758255,1,0,-19.98101807,-21.60211754,-22.78630066,-23.02432442,11.13338184,10.85438347,0.85835701,8.14E-01,-999,-9.99E+02,8.08E-01
588007005263364204,237.7764464,52.84582565,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=237.776446346&dec=52.8458256498,0.0655927,0.85454541,0.1454545,-19.03179169,-20.94411087,-22.10148811,-22.399086,10.86653996,4.6667676,0.63027513,4.05E-01,3.85139275,4.56E+13,7.79E-01
587726014532223159,180.4095658,1.99188445,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.409565825&dec=1.99188445473,0.0475212,0.91032135,0.03922715,-19.42204857,-21.23021889,-22.3876667,-22.65951347,10.96208286,10.51616001,0.74793047,-5.86E-01,44.97954178,9.16E+13,7.64E-01
587736752474423825,253.0293604,23.58098957,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=253.029360395&dec=23.5809895652,0.05962,1,0,-18.77986336,-20.36903954,-21.34385109,-21.6080246,10.53004265,8.06537056,0.97353971,-2.65E-01,4.03793621,1.04E+14,6.79E-01
587738409261990059,174.4957343,13.73620723,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.495734332&dec=13.736207227,0.0838256,0.875,0,-19.35196114,-20.83464241,-21.97499275,-22.12624359,10.77402401,10.40631199,0.76831758,6.43E-01,6.67987919,1.43E+14,7.47E-01
587727781889966188,31.97398147,-7.8123913,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=31.9739814743&dec=-7.81239129614,0.0491843,0.8888889,0.1111111,-18.39988518,-20.064291,-21.15562439,-21.44297409,10.46570969,4.79235983,0.80802822,-5.14E-01,27.68074417,7.58E+13,7.42E-01
587730816286916677,334.1018753,-9.3094216,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=334.101875276&dec=-9.30942159582,0.0846887,0.96428567,0,-19.71512032,-21.58800316,-22.70816994,-23.0259552,11.08951187,8.2603426,0.9206382,1.44E+00,0.03507392,1.90E+14,7.65E-01
587731521740669172,128.6350541,38.55599318,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=128.635054096&dec=38.5559931775,0.0577403,0.85036129,0.14963873,-19.15242195,-20.61522865,-21.66088867,-21.89470673,10.62926292,8.1269722,0.55474168,3.32E-01,1.67579341,8.10E+13,7.08E-01
588010359623319682,180.5678719,5.2676054,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.56787194&dec=5.26760540244,0.0769958,0.89583337,0.04166667,-18.80361748,-20.60260773,-21.79499626,-22.04846001,10.7364502,4.91465425,0.69722062,1.87E-01,7.04735708,2.47E+14,8.07E-01
587738372746772665,126.8769799,24.6447544,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=126.876979904&dec=24.6447543985,0.067477,0.84533691,0.10381295,-18.64257812,-20.35292625,-21.48470879,-21.77761841,10.59431267,5.1551075,0.64192146,-1.60E-01,41.11344147,1.20E+14,7.78E-01
587733412064788537,237.4508145,41.98635739,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=237.450814511&dec=41.9863573888,0.0352463,0.97959179,0,-19.04523468,-20.78001213,-21.93539619,-22.18326378,10.77815914,15.22818089,0.72429532,1.56E+00,70.55339813,1.08E+14,7.69E-01
587736542019518493,218.0442552,8.18939814,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=218.044255167&dec=8.18939813597,0.0532252,0.83424985,0.0536116,-19.58847046,-21.16815376,-22.30542564,-22.5986557,10.92654133,10.79207802,0.95096487,-2.37E-01,-999,-9.99E+02,7.72E-01
